"Contract ","Sales Order","Created Date","Product: Product Name","Quantity Ordered","Customer ","Product: Metal: Metal Name","Product: Product Code"
"CON-56762","SO-31866","1/26/2023","Silver Maple Leaf 1 oz Common Date","100.000000","L&B Coins","Silver","SMLCD"
"CON-56035","SO-31560","1/5/2023","Silver Maple Leaf 1 oz Common Date","300.000000","P&G Jewelry of Wooster LLC","Silver","SMLCD"
"CON-57849","SO-32487","3/14/2023","Silver Maple Leaf 1 oz Common Date","25.000000","Square Deal Collectibles","Silver","SMLCD"
"CON-61077","SO-34270","7/3/2023","Silver Maple Leaf 1 oz Common Date","25.000000","Coin Junction","Silver","SMLCD"
"CON-57709","SO-32388","3/8/2023","Silver Maple Leaf 1 oz Common Date","127.000000","Valmax Jewelers","Silver","SMLCD"
"CON-57973","SO-32559","3/15/2023","Silver Panda 1 oz Common Date","5.000000","Hoover & Strong Inc.","Silver","SP1TCD"
"CON-61688","SO-34505","7/25/2023","Silver Panda 1 oz Common Date","100.000000","McKee Coins Inc.","Silver","SP1TCD"
"CON-61038","SO-34255","6/30/2023","Silver Panda 1 oz Common Date","13.000000","Mike Camardo Bullion and Coin","Silver","SP1TCD"
"CON-60798","SO-34153","6/21/2023","Silver Panda 1 oz Common Date","17.000000","Square Deal Collectibles","Silver","SP1TCD"
"CON-60798","SO-34153","6/21/2023","Silver Panda 1 oz Common Date","2.000000","Square Deal Collectibles","Silver","SP1TCD"
"CON-60798","SO-34153","6/21/2023","Silver Panda 1 oz Common Date","6.000000","Square Deal Collectibles","Silver","SP1TCD"
"CON-60798","SO-34153","6/21/2023","Silver Panda 1 oz Common Date","2.000000","Square Deal Collectibles","Silver","SP1TCD"
"CON-62098","SO-34683","8/2/2023","Silver Panda 1 oz Common Date","0.000000","DFW Coin And Silver, LLC dba Mike & Sam","Silver","SP1TCD"
"CON-57402","SO-32234","2/24/2023","Silver Panda 1 oz Common Date","2.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","Silver","SP1TCD"
"CON-60798","SO-34153","6/21/2023","Silver Panda 30 gram Common Date","10.000000","Square Deal Collectibles","Silver","SP30GCD"
"CON-56957","SO-31991","2/6/2023","Silver Panda 30 gram Common Date","37.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","Silver","SP30GCD"
"CON-59734","SO-33645","5/9/2023","Silver Philharmonic 1 oz 2023","500.000000","Bob Cooper Clearance House Inc. DBA Traders Pawn Shop","Silver","SPHIL23"
"CON-59736","SO-33646","5/9/2023","Silver Philharmonic 1 oz 2023","20.000000","David Kay Jewelers LLC","Silver","SPHIL23"
"CON-59142","SO-33314","4/17/2023","Silver Philharmonic 1 oz 2023","4000.000000","Tulsa Gold and Silver","Silver","SPHIL23"
"CON-59662","SO-33607","5/5/2023","Silver Philharmonic 1 oz 2023","105.000000","Valmax Jewelers","Silver","SPHIL23"
"CON-58144","SO-32678","3/20/2023","Silver Philharmonic 1 oz 2023","2500.000000","Gold Rush Mercantile & Trading","Silver","SPHIL23"
"CON-60248","SO-33916","5/25/2023","Silver Philharmonic 1 oz 2023","73.000000","Bedford Gold & Silver Exchange","Silver","SPHIL23"
"CON-60247","SO-33921","5/25/2023","Silver Philharmonic 1 oz 2023","5.000000","Bedford Gold & Silver Exchange","Silver","SPHIL23"
"CON-58298","SO-32785","3/23/2023","Silver Philharmonic 1 oz 2023","500.000000","Bob Cooper Clearance House Inc. DBA Traders Pawn Shop","Silver","SPHIL23"
"CON-58315","SO-32801","3/23/2023","Silver Philharmonic 1 oz 2023","100.000000","Bedford Gold & Silver Exchange","Silver","SPHIL23"
"CON-59691","SO-33621","5/5/2023","Silver Philharmonic 1 oz 2023","1000.000000","Gold Rush Mercantile & Trading","Silver","SPHIL23"
"CON-58124","SO-32665","3/20/2023","Silver Philharmonic 1 oz 2023","50.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SPHIL23"
"CON-58126","SO-32671","3/20/2023","Silver Philharmonic 1 oz 2023","115.000000","Seraphina Fine Jewelry, Inc.","Silver","SPHIL23"
"CON-58713","SO-33038","4/4/2023","Silver Philharmonic 1 oz 2023","1000.000000","L&B Coins","Silver","SPHIL23"
"CON-59834","SO-33697","5/11/2023","Silver Philharmonic 1 oz 2023","500.000000","Simply Texan","Silver","SPHIL23"
"CON-58503","SO-32915","3/29/2023","Silver Philharmonic 1 oz 2023","200.000000","Borderland Jewelry Inc.","Silver","SPHIL23"
"CON-58180","SO-32705","3/20/2023","Silver Philharmonic 1 oz 2023","250.000000","River City Pawn and Gun, LLC","Silver","SPHIL23"
"CON-60259","SO-33925","5/25/2023","Silver Philharmonic 1 oz 2023","500.000000","Industrial Technology","Silver","SPHIL23"
"CON-58409","SO-32856","3/27/2023","Silver Philharmonic 1 oz 2023","2000.000000","Tulsa Gold and Silver","Silver","SPHIL23"
"CON-60309","SO-33951","5/26/2023","Silver Philharmonic 1 oz 2023","7000.000000","Kilo Funding 1 LLC","Silver","SPHIL23"
"CON-59689","SO-33619","5/5/2023","Silver Philharmonic 1 oz 2023","1000.000000","Southland Coin & Collectibles","Silver","SPHIL23"
"CON-59688","SO-33618","5/5/2023","Silver Philharmonic 1 oz 2023","500.000000","Burleson Gold & Silver","Silver","SPHIL23"
"CON-57437","SO-32251","2/27/2023","Silver Philharmonic 1 oz 2023","1000.000000","American Gold & Diamond Exchange","Silver","SPHIL23"
"CON-59895","SO-33726","5/12/2023","Silver Philharmonic 1 oz 2023","60.000000","Valmax Jewelers","Silver","SPHIL23"
"CON-59471","SO-33508","4/28/2023","Silver Philharmonic 1 oz 2023","500.000000","LKT & Associates","Silver","SPHIL23"
"CON-58725","SO-33048","4/4/2023","Silver Philharmonic 1 oz 2023","164.000000","North Georgia Diamond","Silver","SPHIL23"
"CON-58833","SO-33121","4/6/2023","Silver Philharmonic 1 oz 2023","40.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SPHIL23"
"CON-58876","SO-33154","4/9/2023","Silver Philharmonic 1 oz 2023","4000.000000","Tulsa Gold and Silver","Silver","SPHIL23"
"CON-58871","SO-33149","4/9/2023","Silver Philharmonic 1 oz 2023","500.000000","Mountain Time Inc.","Silver","SPHIL23"
"CON-59381","SO-33467","4/26/2023","Silver Philharmonic 1 oz 2023","254.000000","Seraphina Fine Jewelry, Inc.","Silver","SPHIL23"
"CON-59714","SO-33634","5/8/2023","Silver Philharmonic 1 oz 2023","40.000000","Christensen Jewelry","Silver","SPHIL23"
"CON-60550","SO-34044","6/9/2023","Silver Philharmonic 1 oz 2023","250.000000","Gold Cup Pawn","Silver","SPHIL23"
"CON-59277","SO-33398","4/21/2023","Silver Philharmonic 1 oz 2023","1500.000000","Burleson Gold & Silver","Silver","SPHIL23"
"CON-59306","SO-33420","4/21/2023","Silver Philharmonic 1 oz 2023","640.000000","Rudy's Gold & Silver","Silver","SPHIL23"
"CON-59298","SO-33413","4/21/2023","Silver Philharmonic 1 oz 2023","60.000000","Mansfield Fine Jewelry","Silver","SPHIL23"
"CON-59309","SO-33422","4/22/2023","Silver Philharmonic 1 oz 2023","1000.000000","Royal Gold & Silver Exchange","Silver","SPHIL23"
"CON-59346","SO-33447","4/25/2023","Silver Philharmonic 1 oz 2023","125.000000","Coin Junction","Silver","SPHIL23"
"CON-59340","SO-33442","4/25/2023","Silver Philharmonic 1 oz 2023","2.000000","Main Street Metals LLC","Silver","SPHIL23"
"CON-58320","SO-32797","3/23/2023","Silver Philharmonic 1 oz 2023","1250.000000","Gold Rush Mercantile & Trading","Silver","SPHIL23"
"CON-59482","SO-33513","4/28/2023","Silver Philharmonic 1 oz 2023","40.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SPHIL23"
"CON-58844","SO-33131","4/6/2023","Silver Philharmonic 1 oz 2023","20.000000","Royal Gold & Silver Exchange","Silver","SPHIL23"
"CON-58907","SO-33173","4/10/2023","Silver Philharmonic 1 oz 2023","1000.000000","Burleson Gold & Silver","Silver","SPHIL23"
"CON-59313","SO-33425","4/24/2023","Silver Philharmonic 1 oz 2023","50.000000","LKT & Associates","Silver","SPHIL23"
"CON-59314","SO-33426","4/24/2023","Silver Philharmonic 1 oz 2023","60.000000","Rudy's Gold & Silver","Silver","SPHIL23"
"CON-59259","SO-33388","4/20/2023","Silver Philharmonic 1 oz 2023","60.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SPHIL23"
"CON-60426","SO-34002","6/2/2023","Silver Philharmonic 1 oz 2023","1750.000000","Gold Cup Pawn","Silver","SPHIL23"
"CON-59308","SO-33421","4/21/2023","Silver Philharmonic 1 oz 2023","500.000000","Rarity Ventures","Silver","SPHIL23"
"CON-59720","SO-33638","5/8/2023","Silver Philharmonic 1 oz 2023","80.000000","EIC Enterprises","Silver","SPHIL23"
"CON-59319","SO-33430","4/24/2023","Silver Philharmonic 1 oz 2023","100.000000","Alexander's Jewelers, Inc.","Silver","SPHIL23"
"CON-60593","SO-34059","6/12/2023","Silver Philharmonic 1 oz 2023","175.000000","Valmax Jewelers","Silver","SPHIL23"
"CON-59337","SO-33440","4/25/2023","Silver Philharmonic 1 oz 2023","100.000000","Industrial Technology","Silver","SPHIL23"
"CON-59704","SO-33629","5/8/2023","Silver Philharmonic 1 oz 2023","20.000000","Gene Johnson","Silver","SPHIL23"
"CON-59585","SO-33575","5/3/2023","Silver Philharmonic 1 oz 2023","500.000000","Rarity Ventures","Silver","SPHIL23"
"CON-59186","SO-33339","4/18/2023","Silver Philharmonic 1 oz 2023","500.000000","Industrial Technology","Silver","SPHIL23"
"CON-59195","SO-33345","4/18/2023","Silver Philharmonic 1 oz 2023","5000.000000","Tulsa Gold and Silver","Silver","SPHIL23"
"CON-59541","SO-33544","5/2/2023","Silver Philharmonic 1 oz 2023","50.000000","Bay Design Custom Jewelers","Silver","SPHIL23"
"CON-59234","SO-33367","4/20/2023","Silver Philharmonic 1 oz 2023","2000.000000","American Gold & Diamond Exchange","Silver","SPHIL23"
"CON-59257","SO-33383","4/20/2023","Silver Philharmonic 1 oz 2023","40.000000","Rudy's Gold & Silver","Silver","SPHIL23"
"CON-59290","SO-33407","4/21/2023","Silver Philharmonic 1 oz 2023","500.000000","Williams Coin Stamp & Bullion","Silver","SPHIL23"
"CON-59719","SO-33637","5/8/2023","Silver Philharmonic 1 oz 2023","500.000000","Rarity Ventures","Silver","SPHIL23"
"CON-60213","SO-33896","5/24/2023","Silver Philharmonic 1 oz 2023","200.000000","McKee Coins Inc.","Silver","SPHIL23"
"CON-59543","SO-33545","5/2/2023","Silver Philharmonic 1 oz 2023","500.000000","Southland Coin & Collectibles","Silver","SPHIL23"
"CON-59597","SO-33580","5/3/2023","Silver Philharmonic 1 oz 2023","500.000000","Bryan & Son Jewelers","Silver","SPHIL23"
"CON-59601","SO-33583","5/3/2023","Silver Philharmonic 1 oz 2023","50.000000","Bedford Gold & Silver Exchange","Silver","SPHIL23"
"CON-59798","SO-33672","5/10/2023","Silver Philharmonic 1 oz 2023","85.000000","Oro-Cal Mfg., Inc.","Silver","SPHIL23"
"CON-59768","SO-33658","5/9/2023","Silver Philharmonic 1 oz 2023","100.000000","Gold & Silver Exchange (MI)","Silver","SPHIL23"
"CON-59932","SO-33746","5/15/2023","Silver Philharmonic 1 oz 2023","500.000000","HK Investments","Silver","SPHIL23"
"CON-60037","SO-33801","5/18/2023","Silver Philharmonic 1 oz 2023","60.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SPHIL23"
"CON-60132","SO-33863","5/22/2023","Silver Philharmonic 1 oz 2023","80.000000","Numismatic Treasures Ltd.","Silver","SPHIL23"
"CON-60095","SO-33842","5/19/2023","Silver Philharmonic 1 oz 2023","300.000000","X-It Products, LLC","Silver","SPHIL23"
"CON-60091","SO-33841","5/19/2023","Silver Philharmonic 1 oz 2023","109.000000","Main Street Metals LLC","Silver","SPHIL23"
"CON-59612","SO-33587","5/4/2023","Silver Philharmonic 1 oz 2023","40.000000","Bedford Gold & Silver Exchange","Silver","SPHIL23"
"CON-59617","SO-33591","5/4/2023","Silver Philharmonic 1 oz 2023","500.000000","Lynchburg Pawn Shop","Silver","SPHIL23"
"CON-59811","SO-33679","5/11/2023","Silver Philharmonic 1 oz 2023","1000.000000","Alaska Bullion & Coin, LLC","Silver","SPHIL23"
"CON-59825","SO-33691","5/11/2023","Silver Philharmonic 1 oz 2023","160.000000","Magic Valley Gold Buyers","Silver","SPHIL23"
"CON-60035","SO-33804","5/18/2023","Silver Philharmonic 1 oz 2023","165.000000","David Kay Jewelers LLC","Silver","SPHIL23"
"CON-60104","SO-33850","5/19/2023","Silver Philharmonic 1 oz 2023","100.000000","Robert's Jewelry","Silver","SPHIL23"
"CON-59588","SO-33577","5/3/2023","Silver Philharmonic 1 oz 2023","300.000000","Bedford Gold & Silver Exchange","Silver","SPHIL23"
"CON-59535","SO-33540","5/2/2023","Silver Philharmonic 1 oz 2023","120.000000","Valmax Jewelers","Silver","SPHIL23"
"CON-59644","SO-33598","5/4/2023","Silver Philharmonic 1 oz 2023","500.000000","Rarity Ventures","Silver","SPHIL23"
"CON-59648","SO-33600","5/4/2023","Silver Philharmonic 1 oz 2023","1200.000000","Hannigan Rare Coins","Silver","SPHIL23"
"CON-59742","SO-33649","5/9/2023","Silver Philharmonic 1 oz 2023","4000.000000","Kilo Funding 1 LLC","Silver","SPHIL23"
"CON-59822","SO-33690","5/11/2023","Silver Philharmonic 1 oz 2023","500.000000","Stamps Unlimited Inc.","Silver","SPHIL23"
"CON-60077","SO-33829","5/19/2023","Silver Philharmonic 1 oz 2023","40.000000","Coin Junction","Silver","SPHIL23"
"CON-60073","SO-33826","5/19/2023","Silver Philharmonic 1 oz 2023","120.000000","Christensen Jewelry","Silver","SPHIL23"
"CON-60601","SO-34062","6/13/2023","Silver Philharmonic 1 oz 2023","1000.000000","Simply Texan","Silver","SPHIL23"
"CON-60932","SO-34216","6/27/2023","Silver Philharmonic 1 oz 2023","80.000000","TSM Coins","Silver","SPHIL23"
"CON-60600","SO-34061","6/13/2023","Silver Philharmonic 1 oz 2023","500.000000","Simply Texan","Silver","SPHIL23"
"CON-60721","SO-34111","6/19/2023","Silver Philharmonic 1 oz 2023","4.000000","Main Street Metals LLC","Silver","SPHIL23"
"CON-60729","SO-34114","6/19/2023","Silver Philharmonic 1 oz 2023","90.000000","Valmax Jewelers","Silver","SPHIL23"
"CON-60725","SO-34115","6/19/2023","Silver Philharmonic 1 oz 2023","370.000000","Garner Wallace","Silver","SPHIL23"
"CON-60769","SO-34136","6/20/2023","Silver Philharmonic 1 oz 2023","80.000000","Jon E. Arendsen Designs Inc.","Silver","SPHIL23"
"CON-60277","SO-33936","5/25/2023","Silver Philharmonic 1 oz 2023","20.000000","Bryant Gems LLC","Silver","SPHIL23"
"CON-60214","SO-33897","5/24/2023","Silver Philharmonic 1 oz 2023","350.000000","Loveland Gold & Silver","Silver","SPHIL23"
"CON-59605","SO-33584","5/3/2023","Silver Philharmonic 1 oz 2023","0.000000","Royal Gold & Silver Exchange","Silver","SPHIL23"
"CON-61022","SO-34251","6/29/2023","Silver Philharmonic 1 oz 2023","1000.000000","Gold Rush Mercantile & Trading","Silver","SPHIL23"
"CON-58449","SO-32894","3/28/2023","Silver Philharmonic 1 oz 2023","1000.000000","Gold Rush Mercantile & Trading","Silver","SPHIL23"
"CON-58251","SO-32747","3/22/2023","Silver Philharmonic 1 oz 2023","230.000000","Churchwells Jewelers","Silver","SPHIL23"
"CON-61453","SO-34420","7/14/2023","Silver Philharmonic 1 oz 2023","200.000000","Churchwells Jewelers","Silver","SPHIL23"
"CON-60700","SO-34105","6/16/2023","Silver Philharmonic 1 oz 2023","20.000000","Valmax Jewelers","Silver","SPHIL23"
"CON-61434","SO-34411","7/14/2023","Silver Philharmonic 1 oz 2023","25.000000","Coin Junction","Silver","SPHIL23"
"CON-58285","SO-32774","3/22/2023","Silver Philharmonic 1 oz 2023","500.000000","Brazos Coin & Jewelry","Silver","SPHIL23"
"CON-63197","SO-35185","9/11/2023","Silver Philharmonic 1 oz 2023","4.000000","Valmax Jewelers","Silver","SPHIL23"
"CON-60329","SO-33962","5/30/2023","Silver Philharmonic 1 oz 2023","500.000000","Simply Texan","Silver","SPHIL23"
"CON-62237","SO-34754","8/9/2023","Silver Philharmonic 1 oz 2023","500.000000","HK Investments","Silver","SPHIL23"
"CON-62436","SO-34851","8/16/2023","Silver Philharmonic 1 oz 2023","200.000000","Churchwells Jewelers","Silver","SPHIL23"
"CON-59668","SO-33611","5/5/2023","Silver Philharmonic 1 oz 2023","80.000000","Hannigan Rare Coins","Silver","SPHIL23"
"CON-59668","SO-33611","5/5/2023","Silver Philharmonic 1 oz 2023","100.000000","Hannigan Rare Coins","Silver","SPHIL23"
"CON-56767","SO-31869","1/26/2023","Silver Philharmonic 1 oz 2023","572.000000","Discount Trading Group, LLC","Silver","SPHIL23"
"CON-59620","SO-33593","5/4/2023","Silver Philharmonic 1 oz 2023","32.000000","Bedford Gold & Silver Exchange","Silver","SPHIL23"
"CON-59415","SO-33487","4/27/2023","Silver Philharmonic 1 oz 2023","35.000000","David Kay Jewelers LLC","Silver","SPHIL23"
"CON-59681","SO-33613","5/5/2023","Silver Philharmonic 1 oz 2023","500.000000","Industrial Technology","Silver","SPHIL23"
"CON-59866","SO-33715","5/12/2023","Silver Philharmonic 1 oz 2023","90.000000","Loveland Gold & Silver","Silver","SPHIL23"
"CON-58556","SO-32946","3/30/2023","Silver Philharmonic 1 oz Common Date","1.000000","Christensen Jewelry","Silver","SPHILCD"
"CON-57979","SO-32565","3/15/2023","Silver Philharmonic 1 oz Common Date","56.000000","Bedford Gold & Silver Exchange","Silver","SPHILCD"
"CON-55943","SO-31510","1/3/2023","Silver Philharmonic 1 oz Common Date","40.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SPHILCD"
"CON-61760","SO-34536","7/27/2023","Silver Philharmonic 1 oz Common Date","30.000000","Precious Metal Castings, Inc. dba J. Anthony Jewelers","Silver","SPHILCD"
"CON-60880","SO-34200","6/26/2023","Silver Philharmonic 1 oz Common Date","260.000000","Alaska Bullion & Coin, LLC","Silver","SPHILCD"
"CON-62522","SO-34886","8/17/2023","Silver Philharmonic 1 oz Common Date","20.000000","River City Pawn and Gun, LLC","Silver","SPHILCD"
"CON-63271","SO-35216","9/13/2023","Silver Philharmonic 1 oz Common Date","3.000000","Apologetic Coins LLC","Silver","SPHILCD"
"CON-63271","SO-35216","9/13/2023","Silver Philharmonic 1 oz Common Date","3.000000","Apologetic Coins LLC","Silver","SPHILCD"
"CON-62808","SO-35019","8/25/2023","Silver Philharmonic 1 oz Common Date","20.000000","Haggai Gold and Silver","Silver","SPHILCD"
"CON-58424","SO-32870","3/27/2023","Silver Philharmonic 1 oz Common Date","20.000000","Floyd's Gold","Silver","SPHILCD"
"CON-63508","SO-35314","9/21/2023","Silver Philharmonic 1 oz Common Date","319.000000","Main Street Metals LLC","Silver","SPHILCD"
"CON-57968","SO-32557","3/15/2023","Silver Philharmonic 1 oz Common Date","100.000000","Bedford Gold & Silver Exchange","Silver","SPHILCD"
"CON-56012","SO-31542","1/5/2023","Silver Queen's Beast 2 oz Assorted","6.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SQB2"
"CON-58827","SO-33113","4/6/2023","Silver Round 1/2 oz Generic","100.000000","Seldom Seen Resale","Silver","SR.50GEN"
"CON-59482","SO-33513","4/28/2023","Silver Round 1/2 oz Generic","60.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SR.50GEN"
"CON-60037","SO-33801","5/18/2023","Silver Round 1/2 oz Generic","40.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SR.50GEN"
"CON-60146","SO-33871","5/22/2023","Silver Round 1/2 oz Generic","10.000000","Shirin Diamond Center","Silver","SR.50GEN"
"CON-56840","SO-31912","1/30/2023","Silver Round 1/2 oz Generic","60.000000","The Bronze Look, LLC","Silver","SR.50GEN"
"CON-56914","SO-31963","2/3/2023","Silver Round 1/2 oz Generic","200.000000","K.B. Zaveree","Silver","SR.50GEN"
"CON-57348","SO-32198","2/23/2023","Silver RCM 1/2 oz Polar Bear","1320.000000","Upstate Coins","Silver","SR.5POLAR"
"CON-63213","SO-35201","9/12/2023","Silver Round 1 oz Asahi Dragon 2024","100.000000","McKee Coins Inc.","Silver","SR1ASAHIDRAGON2024"
"CON-63302","SO-35229","9/14/2023","Silver Round 1 oz Asahi Dragon 2024","40.000000","Apologetic Coins LLC","Silver","SR1ASAHIDRAGON2024"
"CON-63271","SO-35216","9/13/2023","Silver Round 1 oz Asahi Dragon 2024","6.000000","Apologetic Coins LLC","Silver","SR1ASAHIDRAGON2024"
"CON-56004","SO-31538","1/5/2023","Silver Round 1 oz Asahi Christmas","36.000000","In God We Trust Coins","Silver","SR1ASAHIXMAS"
"CON-56002","SO-31549","1/5/2023","Silver Round 1 oz Asahi Christmas","910.000000","River City Pawn and Gun, LLC","Silver","SR1ASAHIXMAS"
"CON-55968","SO-31535","1/4/2023","Silver Round 1 oz Asahi Christmas","100.000000","In God We Trust Coins","Silver","SR1ASAHIXMAS"
"CON-58587","SO-32958","3/31/2023","Silver Round 1 oz Buffalo","815.000000","Luxe Jewel Exchange","Silver","SR1BUFF"
"CON-60432","SO-34004","6/5/2023","Silver Round 1 oz Buffalo","60.000000","Seldom Seen Resale","Silver","SR1BUFF"
"CON-63052","SO-35122","9/6/2023","Silver Round 1 oz Buffalo","1000.000000","Rarity Ventures","Silver","SR1BUFF"
